,ETF 94,ETF 22,ETF 67,ETF 57,ETF 14,ETF 74,ETF 65,ETF 95,ETF 24,ETF 103
2019,2.0288748953406413e-06,7.530821214265458e-06,1.0888269995898797e-06,1.2364688786433013e-06,3.2562446198663453e-06,0.0,0.0,2.0146707807419893e-07,0.0,0.0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.049489215678530776,0.0,0.0043329066580731785,0.04356548382935611
2021,0.0,0.0,0.0,1.8286420221934555e-06,0.24999631580933893,9.678964114178893e-07,0.0,0.0,8.975277104387551e-08,2.7111371820709335e-07
2022,0.08908685953627059,0.1217949118669073,0.04467658513288765,0.008013958329140284,0.0,0.0,0.0,0.011421307816474201,0.00301023160898501,0.0058691185824064586
2023,0.0,1.4109300658819443e-06,2.781189785750774e-07,6.477680685190712e-07,0.0,1.0536623475003661e-06,0.0,1.628748473783208e-08,0.0,0.0
2024,0.011209568696412162,0.0021335275871455697,0.0,0.0,0.023922392072253953,0.003040956275367042,0.0,0.0011294003069004228,4.2458690118351035e-05,0.0
