Target,Rep_success,Rep_message,TrackingError_ann,R2,CAGR,Vol,Sharpe,MaxDD
Mystery2,True,Optimization terminated successfully,0.0462849828879884,0.9203399507104136,0.1023576982341996,0.1550821313809181,0.7066285128565035,-0.3407810822910969
Mystery2,True,Optimization terminated successfully,0.0462849828879884,0.9203399507104136,0.1023576982341996,0.1550821313809181,0.7066285128565035,-0.3407810822910969
Mystery2,True,Optimization terminated successfully,0.0462849828879884,0.9203399507104136,0.1023576982341996,0.1550821313809181,0.7066285128565035,-0.3407810822910969
Mystery2,True,Optimization terminated successfully,0.046284982887988456,0.9203399507104136,0.1023576982341996,0.15508213138091811,0.7066285128565035,-0.34078108229109694
